name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Hanoi,0.6784660766961652,0.7011952191235059,0.712280701754386,0.6112359550561798,0.5587467362924282,0.6153846153846153,0.8426229508196721,0.7318840579710144,0.08611088596499127,1.0,0.125,rain,0.0,0.0,0.17657992565055763,0.38106235565819857,0.24986103390772654,0.3384279475982517,0.783,0.76,0.4196843082636954,0.42293906810035853,0.7000000000000001,0.25546236108198783,2015-05-16T05:18:51,2015-05-16T18:27:18,0.9489795918367347,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.28908554572271383,0.2788844621513944,0.2701754385964912,0.22022471910112362,0.2819843342036554,0.2427884615384615,0.1278688524590164,0.16521739130434787,0.0,0.0,0.0,no precipitation,0.0,0.0,0.05947955390334575,0.11316397228637412,0.14480266814897166,0.5917030567685586,0.72,0.71,0.5614360878984834,0.5627240143369177,0.7000000000000001,0.25546236108198783,2018-02-08T06:30:48,2018-02-08T17:50:58,0.7653061224489797,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.35398230088495575,0.4422310756972111,0.39649122807017545,0.2696629213483146,0.3890339425587468,0.3293269230769231,0.5967213114754099,0.8231884057971015,0.00266873200707259,1.0,0.125,rain,0.0,0.0,0.1096654275092937,0.10392609699769054,0.9077265147304059,0.5895196506550207,0.919,0.28,0.17827298050139273,0.1792114695340502,0.30000000000000004,0.25546236108198783,2018-02-25T06:20:19,2018-02-25T17:59:20,0.33673469387755106,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.7699115044247788,0.8406374501992031,0.8245614035087719,0.8044943820224718,0.7754569190600522,0.8149038461538461,0.9311475409836065,0.7144927536231884,0.00015610130975002775,1.0,0.0417,rain,0.0,0.0,0.1366171003717472,0.2286374133949192,0.36881600889382987,0.35152838427947586,0.424,0.8800000000000001,0.6948313215722686,0.6953405017921147,0.8,0.25546236108198783,2021-08-20T05:36:54,2021-08-20T18:22:53,0.42857142857142855,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.4247787610619469,0.5219123505976095,0.4666666666666667,0.32359550561797745,0.44125326370757184,0.37740384615384615,0.5770491803278688,0.6318840579710143,0.008609587622366915,1.0,0.0833,rain,0.0,0.0,0.15055762081784385,0.24942263279445728,0.15036131183991108,0.5458515283842793,0.8470000000000001,0.74,0.09161250386877126,0.0896057347670251,0.1,0.25546236108198783,2017-11-19T06:09:16,2017-11-19T17:14:25,0.020408163265306124,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.6637168141592921,0.7609561752988048,0.712280701754386,0.647191011235955,0.597911227154047,0.6177884615384616,0.8754098360655738,0.7956521739130435,0.0147485718231132,1.0,0.0417,rain,0.0,0.0,0.10687732342007436,0.14549653579676672,0.20066703724291274,0.4650655021834069,0.8200000000000001,0.65,0.4215413184772515,0.41935483870967744,0.5,0.2631578947368421,2024-05-07T05:22:41,2024-05-07T18:23:58,0.9897959183673469,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.471976401179941,0.4223107569721115,0.4421052631578948,0.3595505617977528,0.3759791122715405,0.3605769230769231,0.5770491803278688,0.6927536231884057,0.0006003896528847222,1.0,0.0833,rain,0.0,0.0,0.20353159851301117,0.36027713625866054,0.30739299610894943,0.5305676855895207,0.15,0.21999999999999997,0.3215722686474775,0.32258064516129037,0.5,0.25546236108198783,2015-01-23T06:35:51,2015-01-23T17:40:56,0.09183673469387756,Rain,Clear conditions throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.56047197640118,0.601593625498008,0.6,0.48089887640449436,0.49347258485639695,0.4711538461538461,0.7803278688524591,0.8144927536231885,0.0005913838080914513,1.0,0.0417,rain,0.0,0.0,0.3271375464684015,0.29330254041570436,0.07976653696498054,0.5764192139737965,0.6990000000000001,0.29999999999999993,0.34757041163726393,0.35483870967741943,0.6000000000000001,0.25546236108198783,2019-11-13T06:05:20,2019-11-13T17:16:00,0.5306122448979592,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.7817109144542773,0.8605577689243027,0.8456140350877194,0.8337078651685392,0.8250652741514362,0.8677884615384616,0.9606557377049181,0.7362318840579709,0.0018011689586541662,1.0,0.125,rain,0.0,0.0,0.06970260223048327,0.2286374133949192,0.28349082823790994,0.26637554585152756,0.505,0.7200000000000001,0.7666357164964407,0.7634408602150539,0.9,0.25546236108198783,2018-09-06T05:41:22,2018-09-06T18:08:30,0.8979591836734694,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.7669616519174041,0.7609561752988048,0.7649122807017544,0.7640449438202247,0.597911227154047,0.6875000000000001,0.8885245901639345,0.7289855072463769,0.10767688229661049,1.0,0.0417,rain,0.0,0.0,0.15985130111524165,0.4434180138568129,0.9483046136742634,0.327510917030569,0.7120000000000001,0.6900000000000001,0.6304549675023212,0.6379928315412188,0.9,0.2631578947368421,2023-09-08T05:41:52,2023-09-08T18:06:54,0.7857142857142857,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.38348082595870203,0.40239043824701193,0.3999999999999999,0.29213483146067415,0.36292428198433424,0.33173076923076916,0.4229508196721312,0.46811594202898543,0.0015009741322118053,1.0,0.16670000000000001,rain,0.0,0.0,0.18401486988847587,0.36027713625866054,0.05113952195664258,0.5982532751091689,0.813,0.7300000000000001,0.1389662643144537,0.13620071684587814,0.2,0.25546236108198783,2016-11-26T06:13:55,2016-11-26T17:13:49,0.9081632653061225,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.20943952802359883,0.24302788844621515,0.2421052631578947,0.1595505617977528,0.2584856396866841,0.2235576923076923,0.3311475409836066,0.5478260869565217,0.0,0.0,0.0,no precipitation,0.0,0.0,0.1338289962825279,0.31870669745958424,0.023624235686492495,0.844978165938862,0.929,0.74,0.15227483751160628,0.15412186379928317,0.2,0.25546236108198783,2016-02-25T06:20:42,2016-02-25T17:59:07,0.5918367346938775,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.2359882005899705,0.20318725099601592,0.2070175438596491,0.1797752808988764,0.2323759791122716,0.19951923076923078,0.013114754098360652,0.10289855072463772,0.0,0.0,0.0,no precipitation,0.0,0.0,0.2537174721189591,0.31870669745958424,0.980266814897165,0.8165938864628792,0.892,0.74,0.1909625502940266,0.1899641577060932,0.30000000000000004,0.25546236108198783,2021-01-11T06:35:58,2021-01-11T17:33:12,0.9489795918367347,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.5339233038348083,0.6812749003984063,0.6070175438596491,0.40674157303370784,0.5456919060052219,0.47355769230769224,0.8295081967213115,0.9173913043478261,0.0005883818598270277,1.0,0.0833,rain,0.0,0.0,0.18401486988847587,0.31870669745958424,0.34102279043913286,0.36026200873362413,0.919,0.31999999999999995,0.670380687093779,0.6738351254480288,0.8,0.25546236108198783,2016-04-05T05:46:10,2016-04-05T18:12:35,0.9387755102040817,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.471976401179941,0.47410358565737054,0.4736842105263158,0.3595505617977528,0.4099216710182768,0.38221153846153844,0.580327868852459,0.6289855072463768,0.0,0.0,0.0,no precipitation,0.0,0.0,0.05669144981412641,0.08314087759815245,0.19705391884380213,0.5676855895196482,0.321,0.43000000000000005,0.38594862271742486,0.3835125448028674,0.6000000000000001,0.25546236108198783,2017-12-03T06:18:19,2017-12-03T17:14:18,0.5102040816326531,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.5958702064896755,0.6294820717131474,0.6175438596491228,0.5101123595505618,0.5117493472584856,0.49519230769230765,0.760655737704918,0.7376811594202899,6.003896528847221e-06,1.0,0.0417,rain,0.0,0.0,0.21747211895910784,0.33487297921478054,0.3371317398554753,0.47161572052401723,0.904,0.54,0.4883936861652738,0.4946236559139786,0.6000000000000001,0.25546236108198783,2015-03-29T05:53:06,2015-03-29T18:10:15,0.29591836734693877,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.3864306784660767,0.5418326693227091,0.4631578947368421,0.29438202247191014,0.45430809399477806,0.37499999999999994,0.6327868852459017,0.7652173913043478,0.0776844171867542,1.0,0.16670000000000001,rain,0.0,0.0,0.17657992565055763,0.27020785219399535,0.9747081712062257,0.5327510917030551,0.9159999999999999,0.6700000000000002,0.08139894769421231,0.0788530465949821,0.1,0.25546236108198783,2015-10-10T05:50:03,2015-10-10T17:37:09,0.9285714285714286,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.5899705014749262,0.5537848605577689,0.575438596491228,0.4382022471910112,0.46214099216710186,0.4495192307692308,0.5508196721311476,0.4405797101449276,0.0,0.0,0.0,no precipitation,0.0,0.0,0.11338289962825279,0.2286374133949192,0.07587548638132297,0.4934497816593897,0.012,0.7300000000000001,0.6861652739090064,0.6881720430107527,0.8,0.25546236108198783,2019-11-05T06:00:52,2019-11-05T17:19:10,0.2653061224489796,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.7079646017699115,0.5219123505976095,0.631578947368421,0.5168539325842696,0.44125326370757184,0.49038461538461536,0.6131147540983606,0.4608695652173913,0.0,0.0,0.0,no precipitation,0.0,0.0,0.10315985130111527,0.14549653579676672,0.8896609227348528,0.5196506550218345,0.013000000000000001,0.5,0.6638811513463324,0.6666666666666669,0.8,0.05263157894736842,2024-11-10T06:04:05,2024-11-10T17:16:47,0.30612244897959184,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.6342182890855457,0.6414342629482072,0.6526315789473685,0.47415730337078654,0.5195822454308094,0.5024038461538461,0.5639344262295082,0.33478260869565224,0.0,0.0,0.0,no precipitation,0.0,0.0,0.15706319702602234,0.27020785219399535,0.07198443579766536,0.5305676855895207,0.409,0.7300000000000001,0.8167749922624574,0.8136200716845879,0.9,0.05263157894736842,2024-10-03T05:48:17,2024-10-03T17:42:41,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.5722713864306784,0.6294820717131474,0.6140350877192983,0.5033707865168539,0.5117493472584856,0.49038461538461536,0.7737704918032787,0.7681159420289856,0.0003001948264423611,1.0,0.0417,rain,0.0,0.0,0.22676579925650558,0.5265588914549654,0.2540300166759311,0.4650655021834069,0.927,0.43000000000000005,0.20024760136180744,0.20430107526881724,0.30000000000000004,0.05263157894736842,2025-03-15T06:05:16,2025-03-15T18:06:09,0.5408163265306123,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.6784660766961652,0.8406374501992031,0.7684210526315788,0.696629213483146,0.7676240208877285,0.7427884615384616,0.9311475409836065,0.8130434782608695,0.00034822599867313884,1.0,0.0417,rain,0.0,0.0,0.09665427509293684,0.2286374133949192,0.29210672595886605,0.21397379912663794,0.652,0.6200000000000001,0.21324667285670065,0.21146953405017926,0.30000000000000004,0.25546236108198783,2018-07-08T05:21:07,2018-07-08T18:42:03,0.8571428571428571,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.7020648967551623,0.7609561752988048,0.7368421052631579,0.701123595505618,0.597911227154047,0.6466346153846154,0.8852459016393442,0.7724637681159421,1.5009741322118053e-05,1.0,0.0417,rain,0.0,0.0,0.08643122676579926,0.27020785219399535,0.28432462479155085,0.4082969432314414,0.579,0.74,0.37078303930671613,0.37275985663082445,0.5,0.25546236108198783,2017-05-09T05:21:45,2017-05-09T18:24:35,0.4489795918367347,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.7492625368731562,0.8007968127490039,0.7789473684210525,0.7662921348314606,0.6240208877284595,0.704326923076923,0.8918032786885246,0.7101449275362319,0.005898828339592395,1.0,0.0417,rain,0.0,0.0,0.15055762081784385,0.36027713625866054,0.28738187882156757,0.327510917030569,0.68,0.7300000000000001,0.821727019498607,0.8207885304659499,0.8,0.25546236108198783,2016-06-17T05:15:24,2016-06-17T18:39:44,0.3979591836734694,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.7669616519174041,0.7888446215139442,0.7929824561403508,0.7325842696629213,0.6161879895561357,0.6971153846153847,0.8721311475409836,0.6608695652173913,0.0,0.0,0.0,no precipitation,0.0,0.0,0.08364312267657992,0.14549653579676672,0.29655364091161757,0.3886462882096069,0.281,0.7,0.678118229650263,0.6845878136200718,0.7000000000000001,0.2631578947368421,2023-10-01T05:47:30,2023-10-01T17:45:12,0.5714285714285715,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.4808259587020649,0.4820717131474104,0.49122807017543857,0.3662921348314607,0.4151436031331593,0.3942307692307692,0.7442622950819672,0.973913043478261,0.008873759069636193,1.0,0.0833,rain,0.0,0.0,0.13011152416356878,0.2448036951501155,0.26570316842690384,0.4388646288209621,0.746,0.19999999999999996,0.21634168987929428,0.22222222222222227,0.30000000000000004,0.25546236108198783,2019-03-19T06:02:07,2019-03-19T18:07:12,0.4489795918367347,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.6489675516224189,0.6812749003984063,0.6842105263157895,0.5685393258426965,0.5456919060052219,0.5576923076923077,0.8032786885245902,0.7115942028985507,0.0009005844793270831,1.0,0.125,rain,0.0,0.0,0.23420074349442377,0.4018475750577367,0.37965536409116174,0.5240174672489069,0.624,0.55,0.5017022593624265,0.5017921146953406,0.6000000000000001,0.05263157894736842,2024-03-26T05:55:07,2024-03-26T18:09:38,0.5408163265306123,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.728613569321534,0.8007968127490039,0.7614035087719299,0.7707865168539325,0.6240208877284595,0.6923076923076923,0.8983606557377048,0.7550724637681159,6.003896528847221e-06,1.0,0.0417,rain,0.0,0.0,0.18029739776951675,0.18706697459584296,0.21011673151750973,0.2969432314410483,0.642,0.8400000000000001,0.5722686474775611,0.5770609318996417,0.7000000000000001,0.2631578947368421,2024-08-03T05:31:22,2024-08-03T18:34:05,0.9795918367346939,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.7669616519174041,0.8406374501992031,0.8280701754385965,0.8044943820224718,0.7571801566579635,0.8028846153846153,0.9147540983606557,0.6666666666666667,0.0005253409462741318,1.0,0.0417,rain,0.0,0.0,0.16728624535315983,0.27020785219399535,0.876876042245692,0.2358078602620104,0.555,0.81,0.695140823274528,0.6989247311827957,0.8,0.5789473684210527,2023-07-15T05:23:43,2023-07-15T18:41:18,0.9285714285714286,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.7846607669616519,0.8804780876494023,0.8491228070175437,0.8539325842696628,0.8224543080939948,0.8413461538461539,0.9311475409836065,0.6565217391304348,0.0,0.0,0.0,no precipitation,0.0,0.0,0.1338289962825279,0.2286374133949192,0.3510283490828238,0.27510917030567583,0.511,0.9400000000000002,0.8059424326833797,0.806451612903226,0.9,0.25546236108198783,2022-07-16T05:24:12,2022-07-16T18:41:03,0.5918367346938775,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.6194690265486725,0.6812749003984063,0.6526315789473685,0.5325842696629213,0.5456919060052219,0.5240384615384615,0.7934426229508197,0.7492753623188406,0.0008855747380049651,1.0,0.0417,rain,0.0,0.0,0.2007434944237918,0.24942263279445728,0.33240689271817675,0.44323144104803447,0.5660000000000001,0.5599999999999999,0.4147322810275456,0.41935483870967744,0.6000000000000001,0.25546236108198783,2018-11-14T06:06:03,2018-11-14T17:15:37,0.21428571428571427,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.7699115044247788,0.7609561752988048,0.7789473684210525,0.7752808988764045,0.597911227154047,0.7115384615384616,0.8983606557377048,0.7333333333333332,0.007669977815602326,1.0,0.0417,rain,0.0,0.0,0.10037174721189593,0.4434180138568129,0.8571428571428571,0.16375545851528273,0.6729999999999999,0.81,0.3791395852677189,0.3835125448028674,0.5,0.2631578947368421,2025-08-01T05:30:33,2025-08-01T18:35:16,0.25510204081632654,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.6637168141592921,0.7211155378486056,0.7087719298245614,0.6606741573033708,0.5718015665796344,0.6057692307692308,0.8622950819672132,0.7724637681159421,0.05404407460441826,1.0,0.125,rain,0.0,0.0,0.1096654275092937,0.20785219399538105,0.2509727626459144,0.3209606986899587,0.657,0.61,0.30300216651191575,0.30465949820788535,0.4,0.25546236108198783,2020-06-15T05:15:07,2020-06-15T18:39:14,0.8163265306122449,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.56047197640118,0.6812749003984063,0.6210526315789473,0.4606741573033708,0.5456919060052219,0.4855769230769231,0.7704918032786885,0.7536231884057971,0.010086546168463332,1.0,0.125,rain,0.0,0.0,0.09293680297397769,0.08314087759815245,0.2292940522512507,0.4148471615720517,0.762,0.5900000000000001,0.26338594862271736,0.2688172043010753,0.4,0.25546236108198783,2019-05-02T05:25:59,2019-05-02T18:21:36,0.9285714285714286,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.7463126843657816,0.8007968127490039,0.7894736842105262,0.6764044943820224,0.6240208877284595,0.6826923076923077,0.8557377049180328,0.6391304347826086,0.0,0.0,0.0,no precipitation,0.0,0.0,0.0762081784386617,0.18706697459584296,0.27431906614785995,0.40611353711790343,0.127,0.68,0.7796347879913339,0.7813620071684589,0.8,0.25546236108198783,2018-09-24T05:45:42,2018-09-24T17:51:30,0.47959183673469385,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.6578171091445428,0.7211155378486056,0.7157894736842104,0.6651685393258427,0.5718015665796344,0.6346153846153846,0.8950819672131148,0.8420289855072463,0.0866992678248183,1.0,0.0833,rain,0.0,0.0,0.11338289962825279,0.2286374133949192,0.28682601445247363,0.32532751091703105,0.755,0.7300000000000001,0.3324048282265552,0.3369175627240144,0.6000000000000001,0.2631578947368421,2025-07-02T05:19:14,2025-07-02T18:42:11,0.22448979591836735,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB,remote"
Hanoi,0.4159292035398231,0.4820717131474104,0.45964912280701753,0.3168539325842697,0.4151436031331593,0.37259615384615385,0.49836065573770494,0.4956521739130435,0.0,0.0,0.0,no precipitation,0.0,0.0,0.09665427509293684,0.18706697459584296,0.009171762090050028,0.537117903930131,0.593,0.6700000000000002,0.33921386567626116,0.3405017921146954,0.5,0.25546236108198783,2021-11-18T06:08:41,2021-11-18T17:14:37,0.46938775510204084,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
Hanoi,0.8849557522123894,0.796812749003984,0.8736842105263157,0.9573033707865168,0.6214099216710183,0.894230769230769,0.9639344262295082,0.6971014492753622,0.0,0.0,0.0,no precipitation,0.0,0.0,0.0762081784386617,0.2725173210161663,0.17537520844913843,0.15502183406113446,0.318,0.8200000000000001,0.8867223769730732,0.8888888888888891,0.9,0.25546236108198783,2017-07-31T05:30:03,2017-07-31T18:35:41,0.25510204081632654,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
